avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
3.5,0.731,0.582,3.546,0.164,4.455,0.796,0.818,0.239,0.4,0.41,0.823,malware
1.0,0.687,0.612,2.929,0.209,3.286,0.891,0.714,0.105,0.024,0.024,0.784,malware
2.5,0.738,0.475,2.714,0.175,4.214,0.644,0.5,0.25,0.444,0.526,0.836,malware
8.0,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.138,0.438,-1.0,0.703,phishing
3.778,0.754,0.39,2.091,0.186,4.046,0.517,0.773,0.212,0.393,0.478,0.801,spam
6.6,0.543,0.029,0.08,0.357,1.52,0.053,0.76,0.0,0.0,-1.0,0.832,phishing
3.8,0.489,0.043,0.118,0.362,1.353,0.087,0.353,0.106,0.5,-1.0,0.788,spam
3.0,0.435,0.044,0.105,0.413,1.053,0.1,0.632,0.0,0.0,-1.0,0.749,phishing
4.2,0.815,0.597,4.733,0.126,6.467,0.732,0.667,0.244,0.319,0.491,0.898,spam
3.429,0.652,0.044,0.222,0.196,3.333,0.067,0.778,0.0,0.0,-1.0,0.93,phishing
4.462,0.845,0.024,0.333,0.071,11.833,0.028,0.667,0.107,0.0,-1.0,1.0,malware
2.667,0.691,0.56,2.474,0.226,3.053,0.81,0.684,0.048,0.07,0.085,0.808,Defacement
4.556,0.702,0.107,0.5,0.214,3.278,0.153,0.611,0.036,0.107,0.333,0.83,malware
4.308,0.842,0.024,0.333,0.073,11.5,0.029,0.667,0.134,0.036,-1.0,1.0,malware
2.667,0.725,0.612,3.0,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
4.333,0.694,0.436,2.25,0.194,3.583,0.628,0.417,0.032,0.048,0.074,0.954,benign
5.091,0.759,0.023,0.143,0.161,4.714,0.03,0.786,0.0,0.0,-1.0,0.925,malware
6.091,0.857,0.022,0.333,0.066,13.0,0.026,0.667,0.099,0.0,-1.0,1.0,malware
1.0,0.777,0.723,4.857,0.149,5.214,0.932,0.714,0.075,0.015,0.015,0.798,malware
4.364,0.738,0.025,0.143,0.175,4.214,0.034,0.786,0.075,1.0,-1.0,0.887,benign
4.5,0.684,0.453,1.87,0.242,2.826,0.662,0.652,0.168,0.226,0.279,0.87,spam
2.5,0.926,0.878,17.333,0.051,18.267,0.949,0.667,0.149,0.164,0.169,0.864,spam
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.0,0.0,-1.0,0.917,phishing
4.375,0.716,0.135,0.714,0.189,3.786,0.189,0.571,0.122,0.16,0.4,0.747,malware
2.667,0.832,0.772,5.917,0.13,6.375,0.928,0.417,0.12,-1.0,-1.0,0.721,Defacement
11.333,0.833,0.108,1.1,0.098,8.5,0.129,0.5,0.216,0.333,0.182,0.88,spam
3.857,0.635,0.039,0.167,0.231,2.75,0.061,0.833,0.115,-1.0,-1.0,0.861,benign
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1.0,0.895,malware
4.857,0.865,0.624,6.625,0.094,9.188,0.721,0.563,0.065,0.0,0.066,0.832,benign
5.0,0.4,0.033,0.069,0.483,0.828,0.083,0.655,0.0,0.0,-1.0,0.726,phishing
4.2,0.815,0.597,4.733,0.126,6.467,0.732,0.667,0.177,0.231,0.346,0.898,spam
3.0,0.333,0.044,0.087,0.511,0.652,0.133,0.87,0.022,0.0,-1.0,0.716,phishing
3.0,0.306,0.056,0.111,0.5,0.611,0.182,0.667,0.0,0.0,-1.0,0.857,Defacement
4.0,0.876,0.751,8.389,0.09,9.778,0.858,0.611,0.428,0.528,0.563,0.82,phishing
10.0,0.64,0.023,0.083,0.279,2.292,0.036,0.333,0.326,0.625,-1.0,0.848,phishing
4.25,0.818,0.026,0.286,0.091,9.0,0.032,0.571,0.104,0.0,-1.0,1.0,benign
4.429,0.661,0.036,0.167,0.214,3.083,0.054,0.75,0.143,0.0,-1.0,0.814,benign
6.0,0.677,0.032,0.154,0.21,3.231,0.048,0.769,0.0,0.0,-1.0,0.917,benign
3.083,0.716,0.03,0.167,0.179,4.0,0.042,0.75,0.254,0.739,-1.0,0.843,malware
4.667,0.485,0.029,0.071,0.412,1.179,0.061,0.679,0.0,0.0,-1.0,0.749,phishing
4.333,0.716,0.03,0.167,0.179,4.0,0.042,0.75,0.09,0.049,-1.0,0.907,benign
3.333,0.661,0.034,0.154,0.22,3.0,0.051,0.539,0.102,0.0,-1.0,0.875,phishing
3.5,0.649,0.416,1.6,0.26,2.5,0.64,0.5,0.104,0.195,0.25,0.844,phishing
2.5,0.923,0.873,16.533,0.053,17.467,0.947,0.667,0.141,0.156,0.161,0.864,spam
2.667,0.622,0.378,1.7,0.222,2.8,0.607,1.0,0.178,0.074,0.118,0.88,Defacement
4.167,0.588,0.039,0.095,0.412,1.429,0.067,0.286,0.0,0.0,-1.0,0.832,malware
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0.0,0.0,-1.0,0.87,malware
3.667,0.342,0.049,0.1,0.488,0.7,0.143,0.65,0.0,0.0,-1.0,0.797,phishing
6.0,0.658,0.356,1.444,0.247,2.667,0.542,0.444,0.0,0.0,0.0,0.82,malware
4.667,0.813,0.537,4.125,0.13,6.25,0.66,0.25,0.203,0.333,0.379,0.77,spam
4.2,0.857,0.022,0.333,0.066,13.0,0.026,0.667,0.099,0.0,-1.0,1.0,malware
5.333,0.617,0.033,0.125,0.267,2.313,0.054,0.813,0.0,0.0,-1.0,0.895,benign
4.556,0.702,0.107,0.5,0.214,3.278,0.153,0.611,0.036,0.107,0.333,0.83,malware
4.667,0.5,0.16,0.444,0.36,1.389,0.32,0.444,0.0,0.0,0.0,0.847,Defacement
2.857,0.553,0.043,0.143,0.298,1.857,0.077,0.286,0.021,0.0,-1.0,0.709,Defacement
4.0,0.794,0.032,0.333,0.095,8.333,0.04,0.667,0.143,0.0,-1.0,1.0,malware
3.5,0.734,0.453,2.9,0.156,4.7,0.617,0.7,0.063,0.108,0.138,0.94,malware
4.0,0.368,0.053,0.118,0.447,0.824,0.143,0.706,0.0,0.0,-1.0,0.856,spam
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.05,0.143,-1.0,0.917,phishing
3.786,0.767,0.023,0.154,0.151,5.077,0.03,0.769,0.07,0.0,-1.0,0.901,benign
5.375,0.746,0.03,0.2,0.149,5.0,0.04,0.5,0.0,0.0,-1.0,0.88,spam
3.5,0.654,0.475,1.714,0.277,2.357,0.727,0.643,0.05,0.086,0.104,0.769,Defacement
3.455,0.71,0.029,0.154,0.188,3.769,0.041,0.692,0.029,0.0,-1.0,0.875,benign
4.8,0.776,0.505,3.177,0.159,4.882,0.651,0.353,0.234,0.352,0.463,0.874,spam
4.0,0.681,0.028,0.125,0.222,3.063,0.041,0.813,0.0,0.0,-1.0,0.875,phishing
4.8,0.82,0.602,4.706,0.128,6.412,0.734,0.353,0.181,0.247,0.3,0.874,spam
4.857,0.672,0.033,0.154,0.213,3.154,0.049,0.769,0.0,0.0,-1.0,0.875,benign
4.0,0.813,0.604,4.35,0.139,5.85,0.744,0.75,0.194,0.267,0.31,0.766,spam
3.083,0.706,0.029,0.154,0.191,3.692,0.042,0.846,0.044,-1.0,-1.0,0.818,malware
3.75,0.78,0.636,3.818,0.167,4.682,0.816,0.773,0.189,0.258,0.286,0.801,spam
4.6,0.743,0.027,0.167,0.162,4.583,0.036,0.75,0.0,0.0,-1.0,0.843,malware
4.5,0.681,0.447,1.826,0.245,2.783,0.656,0.652,0.096,0.096,0.119,0.87,spam
11.333,0.685,0.037,0.2,0.185,3.7,0.054,0.8,0.296,0.5,-1.0,0.88,phishing
2.667,0.781,0.684,4.333,0.158,4.944,0.876,0.333,0.254,0.33,0.372,0.857,Defacement
2.667,0.75,0.644,3.526,0.183,4.105,0.859,0.684,0.058,0.078,0.09,0.808,Defacement
3.0,0.29,0.053,0.1,0.526,0.55,0.182,0.7,0.0,0.0,-1.0,0.746,Defacement
3.571,0.66,0.043,0.222,0.192,3.444,0.065,0.667,0.234,0.167,-1.0,1.0,Defacement
3.444,0.574,0.029,0.091,0.324,1.773,0.051,0.455,0.059,0.182,-1.0,0.857,spam
4.833,0.654,0.039,0.182,0.212,3.091,0.059,0.727,0.0,0.0,-1.0,0.895,Defacement
4.5,0.747,0.023,0.133,0.172,4.333,0.031,0.8,0.058,0.078,-1.0,0.898,benign
3.111,0.617,0.033,0.125,0.267,2.313,0.054,0.813,0.0,0.0,-1.0,0.895,benign
4.25,0.456,0.147,0.333,0.441,1.033,0.323,0.9,0.0,0.0,0.0,0.798,Defacement
4.882,0.876,0.018,0.286,0.062,14.143,0.02,0.571,0.053,0.0,-1.0,0.797,benign
2.667,0.678,0.552,2.286,0.241,2.81,0.814,0.524,0.023,0.035,0.042,0.75,Defacement
3.25,0.254,0.032,0.05,0.635,0.4,0.125,0.25,0.048,0.0,-1.0,0.755,phishing
2.5,0.915,0.862,14.933,0.058,15.867,0.941,0.667,0.146,0.163,0.17,0.864,spam
7.0,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.164,0.375,-1.0,0.958,malware
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.554,0.422,1.167,0.361,1.533,0.761,0.667,0.012,0.022,0.029,0.781,Defacement
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.192,0.688,-1.0,0.883,phishing
4.2,0.832,0.634,5.533,0.115,7.267,0.762,0.667,0.191,0.243,0.343,0.898,spam
4.2,0.51,0.041,0.118,0.347,1.471,0.08,0.353,0.204,0.444,-1.0,0.788,spam
3.0,0.649,0.368,1.615,0.228,2.846,0.568,0.462,0.14,0.222,0.381,0.751,Defacement
3.75,0.706,0.52,2.304,0.226,3.13,0.736,0.783,0.196,0.308,0.377,0.808,spam
2.667,0.63,0.511,1.741,0.294,2.148,0.81,0.889,0.044,0.07,0.085,0.751,Defacement
3.5,0.739,0.462,3.0,0.154,4.8,0.625,0.7,0.077,0.132,0.167,0.94,malware
4.286,0.679,0.038,0.222,0.17,4.0,0.056,0.778,0.0,0.0,-1.0,1.0,benign
3.5,0.34,0.04,0.077,0.52,0.654,0.118,0.731,0.0,0.0,-1.0,0.818,phishing
3.6,0.769,0.517,3.357,0.154,5.0,0.671,0.571,0.176,0.207,0.255,0.784,malware
4.667,0.888,0.723,9.313,0.078,11.438,0.814,0.25,0.044,0.098,0.031,0.77,spam
2.5,0.304,0.044,0.08,0.544,0.56,0.143,0.76,0.0,0.0,-1.0,0.787,phishing
4.0,0.824,0.019,0.167,0.111,7.417,0.023,0.75,0.093,0.0,-1.0,1.0,benign
4.5,0.762,0.02,0.118,0.168,4.529,0.026,0.824,0.0,0.0,-1.0,0.719,benign
2.667,0.674,0.558,2.208,0.253,2.667,0.828,0.583,0.032,0.048,0.057,0.773,Defacement
3.667,0.463,0.122,0.333,0.366,1.267,0.263,0.533,0.049,0.111,0.4,0.77,Defacement
4.385,0.683,0.02,0.08,0.248,2.76,0.029,0.72,0.168,0.531,-1.0,0.798,phishing
4.286,0.529,0.029,0.08,0.368,1.44,0.056,0.72,0.0,0.0,-1.0,0.774,malware
8.571,0.742,0.023,0.125,0.18,4.125,0.03,0.438,0.191,0.444,-1.0,0.813,malware
3.778,0.7,0.033,0.182,0.183,3.818,0.048,0.727,0.133,0.0,-1.0,1.0,benign
4.546,0.824,0.027,0.333,0.081,10.167,0.033,0.667,0.122,0.0,-1.0,1.0,malware
3.75,0.718,0.026,0.133,0.192,3.733,0.036,0.6,0.0,0.0,-1.0,0.77,benign
3.8,0.489,0.043,0.118,0.362,1.353,0.087,0.353,0.106,0.5,-1.0,0.788,spam
6.375,0.753,0.026,0.167,0.156,4.833,0.035,0.5,0.0,0.0,-1.0,0.907,benign
5.333,0.75,0.02,0.111,0.18,4.167,0.027,0.611,0.04,0.0,-1.0,0.83,Defacement
4.5,0.711,0.276,1.4,0.197,3.6,0.389,0.533,0.04,0.0,0.0,0.829,malware
2.667,0.869,0.818,8.333,0.098,8.857,0.941,0.714,0.033,0.038,0.04,0.802,Defacement
3.0,0.714,0.026,0.133,0.195,3.667,0.036,0.8,0.052,0.019,-1.0,0.795,benign
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0.0,-1.0,0.892,malware
3.5,0.155,0.035,0.048,0.724,0.214,0.222,0.524,0.086,0.0,-1.0,0.81,phishing
2.667,0.833,0.768,6.143,0.125,6.667,0.921,0.714,0.042,0.05,0.054,0.802,Defacement
2.333,0.237,0.053,0.091,0.579,0.409,0.222,0.864,0.0,0.0,-1.0,0.801,phishing
4.25,0.465,0.047,0.125,0.372,1.25,0.1,0.688,0.0,0.0,-1.0,0.832,spam
31.5,0.692,0.021,0.091,0.234,2.955,0.031,0.682,0.064,0.095,-1.0,0.773,phishing
2.778,0.579,0.035,0.118,0.298,1.941,0.061,0.824,0.105,-1.0,-1.0,0.827,Defacement
2.0,0.145,0.032,0.044,0.742,0.196,0.222,0.326,0.145,0.0,-1.0,0.743,phishing
4.2,0.802,0.568,4.2,0.135,5.933,0.708,0.667,0.18,0.241,0.346,0.898,spam
5.667,0.741,0.037,0.286,0.13,5.714,0.05,0.714,0.389,1.0,-1.0,0.898,phishing
4.357,0.781,0.021,0.143,0.146,5.357,0.027,0.786,0.073,1.0,-1.0,0.887,benign
4.0,0.63,0.044,0.2,0.217,2.9,0.069,0.7,0.022,0.0,-1.0,1.0,Defacement
2.667,0.794,0.713,4.619,0.154,5.143,0.898,0.524,0.044,0.056,0.062,0.81,Defacement
2.667,0.824,0.722,6.5,0.111,7.417,0.876,0.75,0.241,0.296,0.333,0.843,Defacement
2.5,0.371,0.057,0.133,0.429,0.867,0.154,0.533,0.057,0.286,-1.0,0.851,Defacement
4.333,0.596,0.039,0.143,0.269,2.214,0.065,0.786,0.115,0.053,-1.0,0.798,benign
3.5,0.747,0.021,0.118,0.179,4.177,0.028,0.824,0.0,0.0,-1.0,0.788,benign
2.667,0.831,0.737,6.692,0.11,7.539,0.888,0.769,0.042,0.052,0.058,0.86,Defacement
5.5,0.679,0.189,1.0,0.189,3.6,0.278,0.5,0.076,0.182,0.4,0.88,spam
4.053,0.8,0.017,0.118,0.142,5.647,0.021,0.824,0.0,0.0,-1.0,0.885,benign
2.667,0.738,0.631,3.25,0.194,3.8,0.855,0.4,0.019,0.027,0.031,0.789,Defacement
5.125,0.632,0.026,0.095,0.276,2.286,0.042,0.714,0.013,0.0,-1.0,0.87,malware
5.429,0.672,0.03,0.133,0.224,3.0,0.044,0.867,0.03,0.154,-1.0,0.932,benign
4.6,0.717,0.189,1.25,0.151,4.75,0.263,0.625,0.019,0.04,0.0,0.917,benign
3.6,0.595,0.054,0.25,0.216,2.75,0.091,0.75,0.0,0.0,-1.0,0.917,phishing
5.667,0.737,0.461,2.692,0.171,4.308,0.625,0.539,0.026,0.056,0.057,0.875,malware
4.286,0.588,0.206,0.606,0.34,1.727,0.351,0.333,0.031,0.059,0.05,0.785,Defacement
4.25,0.838,0.02,0.222,0.091,9.222,0.024,0.778,0.232,0.263,-1.0,0.93,benign
6.5,0.629,0.029,0.105,0.271,2.316,0.046,0.684,0.0,0.0,-1.0,0.808,phishing
4.833,0.764,0.371,2.357,0.157,4.857,0.485,0.714,0.067,0.0,0.0,0.747,malware
4.333,0.734,0.127,0.714,0.177,4.143,0.172,0.714,0.127,0.148,0.4,0.747,malware
3.4,0.477,0.046,0.087,0.523,0.913,0.095,0.739,0.0,0.0,-1.0,0.82,malware
2.667,0.757,0.661,3.619,0.183,4.143,0.874,0.524,0.061,0.081,0.092,0.832,Defacement
4.75,0.802,0.023,0.2,0.116,6.9,0.029,0.7,0.093,0.0,-1.0,0.94,benign
4.786,0.86,0.022,0.333,0.065,13.333,0.025,0.667,0.043,0.0,-1.0,1.0,benign
6.75,0.782,0.026,0.2,0.128,6.1,0.033,0.4,0.0,0.0,-1.0,0.797,benign
4.714,0.639,0.033,0.133,0.246,2.6,0.051,0.533,0.0,0.0,-1.0,0.817,phishing
2.875,0.536,0.036,0.105,0.339,1.579,0.067,0.421,0.036,0.286,-1.0,0.808,spam
2.8,0.796,0.591,4.583,0.129,6.167,0.743,0.5,0.043,0.062,0.073,0.843,Defacement
4.0,0.797,0.027,0.25,0.108,7.375,0.034,0.625,0.0,0.0,-1.0,0.917,benign
6.2,0.717,0.02,0.095,0.212,3.381,0.028,0.714,0.04,0.118,-1.0,0.87,malware
5.8,0.729,0.329,1.75,0.188,3.875,0.452,0.813,0.0,0.0,0.0,0.938,benign
4.423,0.892,0.013,0.2,0.064,14.0,0.014,0.7,0.045,0.0,-1.0,1.0,benign
3.546,0.742,0.03,0.2,0.152,4.9,0.041,0.8,0.061,0.098,-1.0,0.699,benign
2.333,0.719,0.547,3.182,0.172,4.182,0.761,0.727,0.031,0.056,0.057,0.947,malware
4.385,0.745,0.021,0.118,0.181,4.118,0.029,0.824,0.085,0.0,-1.0,0.816,benign
4.167,0.754,0.211,1.714,0.123,6.143,0.279,0.714,0.263,0.385,0.833,0.898,benign
3.125,0.571,0.036,0.118,0.304,1.882,0.063,0.824,0.054,-1.0,-1.0,0.827,Defacement
7.111,0.75,0.021,0.118,0.177,4.235,0.028,0.588,0.271,0.0,-1.0,0.777,malware
2.667,0.662,0.514,2.111,0.243,2.722,0.776,0.611,0.041,0.063,0.079,0.883,Defacement
2.667,0.781,0.695,4.238,0.164,4.762,0.89,0.524,0.063,0.081,0.09,0.832,Defacement
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0.0,0.0,0.798,malware
3.191,0.798,0.018,0.133,0.138,5.8,0.023,0.6,0.073,-1.0,-1.0,0.817,benign
3.333,0.746,0.404,2.091,0.193,3.864,0.541,0.773,0.307,0.5,0.587,0.801,spam
3.8,0.552,0.121,0.368,0.328,1.684,0.219,0.421,0.0,0.0,0.0,0.808,spam
5.429,0.55,0.025,0.069,0.363,1.517,0.046,0.31,0.05,1.0,-1.0,0.808,spam
4.8,0.768,0.25,1.474,0.17,4.526,0.326,0.474,0.107,0.131,0.036,0.734,Defacement
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.05,0.143,-1.0,0.917,phishing
3.563,0.774,0.022,0.143,0.151,5.143,0.028,0.786,0.161,0.13,-1.0,0.836,benign
6.833,0.803,0.017,0.125,0.137,5.875,0.021,0.625,0.009,0.0,-1.0,0.789,phishing
2.667,0.804,0.725,5.0,0.145,5.55,0.901,0.7,0.138,-1.0,-1.0,0.746,Defacement
2.5,0.667,0.516,2.0,0.258,2.583,0.774,0.708,0.065,0.086,0.104,0.78,Defacement
5.375,0.699,0.027,0.133,0.206,3.4,0.039,0.867,0.0,0.0,-1.0,0.932,benign
3.857,0.635,0.039,0.167,0.231,2.75,0.061,0.833,0.096,0.156,-1.0,0.861,benign
5.0,0.77,0.527,3.9,0.135,5.7,0.684,0.7,0.324,0.429,0.615,0.88,benign
1.0,0.691,0.618,3.0,0.206,3.357,0.894,0.714,0.088,0.0,0.0,0.784,malware
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.05,0.143,-1.0,0.917,phishing
3.5,0.177,0.039,0.057,0.686,0.257,0.222,0.457,0.078,0.0,-1.0,0.8,phishing
2.5,0.977,0.962,60.267,0.016,61.2,0.985,0.667,0.139,0.144,0.145,0.864,spam
13.5,0.883,0.528,7.167,0.074,12.0,0.597,0.75,0.276,0.333,0.267,0.861,benign
4.333,0.698,0.531,2.318,0.229,3.046,0.761,0.409,0.042,0.061,0.078,0.809,spam
2.667,0.785,0.69,4.444,0.155,5.056,0.879,0.333,0.035,0.044,0.05,0.847,Defacement
7.0,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.164,0.375,-1.0,0.958,malware
3.091,0.746,0.034,0.25,0.136,5.5,0.046,0.625,0.0,0.0,-1.0,0.917,benign
3.6,0.769,0.517,3.357,0.154,5.0,0.671,0.571,0.176,0.207,0.255,0.784,malware
4.5,0.611,0.037,0.143,0.259,2.357,0.061,0.5,0.0,0.0,-1.0,0.836,phishing
6.0,0.486,0.029,0.069,0.414,1.172,0.059,0.31,0.043,0.143,-1.0,0.808,spam
4.2,0.51,0.041,0.118,0.347,1.471,0.08,0.353,0.204,0.444,-1.0,0.788,spam
3.5,0.654,0.475,1.714,0.277,2.357,0.727,0.643,0.05,0.086,0.104,0.769,Defacement
5.25,0.721,0.029,0.167,0.177,4.083,0.041,0.75,0.103,1.0,-1.0,0.861,benign
4.25,0.759,0.024,0.154,0.157,4.846,0.032,0.769,0.0,0.0,-1.0,0.917,benign
3.667,0.551,0.041,0.091,0.449,1.227,0.074,0.773,0.0,0.0,-1.0,0.829,malware
4.2,0.51,0.041,0.118,0.347,1.471,0.08,0.353,0.204,0.444,-1.0,0.788,spam
6.3,0.809,0.023,0.2,0.112,7.2,0.028,0.7,0.315,-1.0,-1.0,0.94,benign
3.6,0.81,0.612,4.733,0.129,6.267,0.755,0.667,0.25,0.33,0.491,0.898,spam
2.667,0.782,0.694,4.3,0.161,4.85,0.887,0.65,0.057,0.073,0.081,0.806,Defacement
2.667,0.213,0.043,0.067,0.638,0.333,0.2,0.9,0.0,0.0,-1.0,0.798,Defacement
4.75,0.671,0.11,0.45,0.244,2.75,0.164,0.35,0.037,0.273,0.222,0.789,malware
5.8,0.702,0.088,0.5,0.175,4.0,0.125,0.7,0.123,0.167,0.2,0.94,benign
5.6,0.508,0.031,0.08,0.385,1.32,0.061,0.76,0.0,0.0,-1.0,0.832,phishing
3.5,0.78,0.6,4.0,0.15,5.2,0.769,0.667,0.22,0.306,0.404,0.898,spam
4.111,0.643,0.029,0.111,0.257,2.5,0.044,0.611,0.0,0.0,-1.0,0.83,malware
4.546,0.769,0.026,0.182,0.141,5.455,0.033,0.455,0.0,0.0,-1.0,0.823,phishing
3.867,0.783,0.022,0.154,0.141,5.539,0.028,0.846,0.065,-1.0,-1.0,0.875,benign
5.571,0.754,0.033,0.25,0.131,5.75,0.044,0.75,0.0,0.0,-1.0,1.0,phishing
3.056,0.75,0.021,0.118,0.177,4.235,0.028,0.824,0.0,0.0,-1.0,0.788,benign
4.0,0.5,0.035,0.091,0.379,1.318,0.069,0.455,0.0,0.0,-1.0,0.857,spam
3.0,0.452,0.048,0.125,0.381,1.188,0.105,0.688,0.191,0.667,-1.0,0.844,spam
4.167,0.544,0.035,0.105,0.333,1.632,0.065,0.684,0.07,0.0,-1.0,0.783,phishing
5.667,0.609,0.031,0.111,0.281,2.167,0.051,0.611,0.0,0.0,-1.0,0.814,malware
2.667,0.762,0.657,3.833,0.171,4.444,0.863,0.667,0.038,0.051,0.058,0.857,Defacement
7.0,0.765,0.039,0.4,0.098,7.8,0.051,0.6,0.0,0.0,-1.0,0.828,benign
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.025,0.071,-1.0,0.917,phishing
3.0,0.306,0.056,0.111,0.5,0.611,0.182,0.611,0.0,0.0,-1.0,0.883,Defacement
2.333,0.695,0.525,2.818,0.186,3.727,0.756,0.727,0.068,0.1,0.129,0.895,benign
6.5,0.558,0.039,0.125,0.308,1.813,0.069,0.5,0.077,0.063,-1.0,0.813,phishing
11.333,0.835,0.117,1.2,0.097,8.6,0.14,0.5,0.282,0.433,0.25,0.88,spam
4.143,0.78,0.5,3.0,0.167,4.682,0.641,0.773,0.182,0.343,0.349,0.801,spam
4.857,0.667,0.033,0.154,0.217,3.077,0.05,0.769,0.0,0.0,-1.0,0.818,phishing
4.059,0.78,0.018,0.118,0.156,5.0,0.024,0.824,0.037,0.077,-1.0,0.874,phishing
5.667,0.737,0.461,2.692,0.171,4.308,0.625,0.539,0.026,0.056,0.057,0.875,malware
3.75,0.753,0.539,3.2,0.169,4.467,0.716,0.6,0.225,0.345,0.417,0.77,malware
4.625,0.677,0.031,0.143,0.215,3.143,0.046,0.786,0.077,0.147,-1.0,0.925,malware
3.667,0.443,0.033,0.074,0.443,1.0,0.074,0.259,0.0,0.0,-1.0,0.832,phishing
4.571,0.691,0.036,0.2,0.182,3.8,0.053,0.7,0.2,0.0,-1.0,1.0,benign
5.0,0.648,0.037,0.167,0.222,2.917,0.057,0.75,0.148,1.0,-1.0,0.861,benign
13.5,0.876,0.497,6.333,0.078,11.167,0.567,0.75,0.229,0.28,0.145,0.861,benign
2.667,0.761,0.667,3.714,0.18,4.238,0.876,0.524,0.043,0.057,0.064,0.832,Defacement
1.0,0.777,0.723,4.857,0.149,5.214,0.932,0.714,0.075,0.015,0.015,0.798,malware
12.5,0.621,0.023,0.077,0.299,2.077,0.037,0.769,0.0,0.0,-1.0,0.72,phishing
2.667,0.585,0.415,1.35,0.308,1.9,0.711,0.45,0.031,0.0,0.0,0.867,Defacement
3.5,0.809,0.646,5.071,0.127,6.357,0.798,0.429,0.018,0.063,0.0,0.798,phishing
3.667,0.804,0.637,4.115,0.155,5.192,0.793,0.5,0.25,0.521,0.087,0.791,spam
2.667,0.764,0.64,4.071,0.157,4.857,0.838,0.786,0.067,0.09,0.105,0.836,malware
3.75,0.807,0.68,4.636,0.147,5.5,0.843,0.773,0.193,0.252,0.275,0.801,spam
62.0,0.935,0.01,0.333,0.03,31.333,0.011,0.667,0.095,0.156,-1.0,0.871,benign
3.0,0.759,0.647,3.571,0.181,4.191,0.852,0.429,0.086,0.132,0.133,0.818,spam
2.667,0.732,0.598,3.267,0.183,4.0,0.817,0.4,0.073,0.102,0.122,0.804,Defacement
3.6,0.818,0.628,5.067,0.124,6.6,0.768,0.667,0.248,0.323,0.427,0.898,spam
2.667,0.861,0.781,8.917,0.088,9.833,0.907,0.75,0.058,-1.0,-1.0,0.843,Defacement
4.5,0.793,0.024,0.2,0.122,6.5,0.031,0.8,0.024,0.0,-1.0,1.0,phishing
3.0,0.682,0.561,2.643,0.212,3.214,0.822,0.571,0.03,0.046,0.054,0.925,benign
5.25,0.5,0.042,0.118,0.354,1.412,0.083,0.471,0.042,0.0,-1.0,0.914,phishing
2.2,0.741,0.553,3.133,0.177,4.2,0.746,0.8,0.106,0.107,0.128,0.932,malware
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0.0,-1.0,0.892,malware
3.333,0.718,0.028,0.154,0.183,3.923,0.039,0.539,0.099,-1.0,-1.0,0.917,benign
2.75,0.35,0.05,0.105,0.475,0.737,0.143,0.474,0.0,0.0,-1.0,0.774,phishing
3.667,0.805,0.639,4.154,0.154,5.231,0.794,0.5,0.183,0.365,0.087,0.791,spam
3.5,0.623,0.283,1.154,0.245,2.539,0.455,0.539,0.076,0.094,0.2,0.834,spam
4.692,0.809,0.165,1.267,0.13,6.2,0.204,0.8,0.052,0.12,0.316,0.898,malware
2.5,0.978,0.964,63.467,0.015,64.4,0.986,0.667,0.152,0.156,0.158,0.864,spam
6.4,0.667,0.037,0.2,0.185,3.6,0.056,0.4,0.0,0.0,-1.0,0.797,benign
5.714,0.622,0.027,0.095,0.284,2.191,0.044,0.476,0.027,0.0,-1.0,0.81,phishing
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.429,0.083,0.24,-1.0,0.81,benign
4.429,0.854,0.023,0.333,0.067,12.667,0.026,0.667,0.112,0.016,-1.0,1.0,malware
6.167,0.656,0.031,0.133,0.234,2.8,0.048,0.6,0.0,0.0,-1.0,0.77,benign
1.0,0.691,0.618,3.0,0.206,3.357,0.894,0.714,0.088,0.0,0.0,0.784,malware
5.0,0.686,0.039,0.222,0.177,3.889,0.057,0.667,0.02,0.0,-1.0,0.86,benign
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0.0,-1.0,0.892,malware
